run_id,inference_time,total_tracks,total_ghosts,overall_ghost_rate,event_avg_ghost_rate,max_slopes,max_tolerance,scatter
505,{'sec': 5.0638628005981445},72161,70119,97.17021659899392,95.25410197280858,"(np.float64(2.9577899911716603), np.float64(7.277744027063918))","(np.float64(9.227315793843879), np.float64(1.7084400807993538))",1.622853219063334
506,{'sec': 5.3950629234313965},82321,81479,98.9771747184801,98.34750114683374,"(np.float64(2.5527109495437137), np.float64(6.63558581134467))","(np.float64(4.622767511721169), np.float64(8.176192484286782))",6.048051705570568
507,{'sec': 5.129294157028198},74486,72919,97.89624895953602,96.29769085595106,"(np.float64(4.333233746023754), np.float64(7.587702290087044))","(np.float64(4.286379573873659), np.float64(4.39581921357449))",9.900005503572599
508,{'sec': 5.341732025146484},71119,69107,97.17093884897145,95.18391864965822,"(np.float64(3.893514281869698), np.float64(1.927535473880872))","(np.float64(6.469012051108147), np.float64(2.3201702845642633))",8.65278855780545
509,{'sec': 5.608466863632202},86474,86074,99.53743321692069,99.2619426296724,"(np.float64(7.9221621627293715), np.float64(3.0760323058959687))","(np.float64(9.122825989547431), np.float64(8.06263151644433))",2.730093276713016
510,{'sec': 6.81787371635437},55834,45932,82.26528638464018,75.91327807939858,"(np.float64(6.2678119525772695), np.float64(5.093661773723799))","(np.float64(1.3600454713149548), np.float64(2.885146813623426))",0.5692987025493906
511,{'sec': 5.4575018882751465},82205,81402,99.02317377288486,98.31595148334192,"(np.float64(2.206812098295926), np.float64(4.088530354089414))","(np.float64(5.742547318680737), np.float64(6.808074470291532))",6.957225135951503
512,{'sec': 5.260810136795044},77581,76330,98.38749178278186,97.2124862880051,"(np.float64(9.137998493149505), np.float64(8.367531377020185))","(np.float64(4.181520087594384), np.float64(5.706297456529689))",1.7897425464179677
513,{'sec': 5.077264070510864},81113,80310,99.01002305425764,98.30950317657746,"(np.float64(1.8391409234937939), np.float64(4.578985243903257))","(np.float64(6.274941682849285), np.float64(5.67311476395677))",5.449895200667377
514,{'sec': 5.498802185058594},68544,64804,94.5436507936508,91.23479713248301,"(np.float64(5.138780595034903), np.float64(4.4915995651011755))","(np.float64(1.213321786871364), np.float64(8.663681777350313))",9.702788722097594
515,{'sec': 5.7722790241241455},62192,56661,91.10657319269359,86.28444244386442,"(np.float64(3.5700341050928754), np.float64(2.1484149992447086))","(np.float64(4.883567819123942), np.float64(1.359388043220465))",9.467793575445523
516,{'sec': 5.800450086593628},65163,60007,92.08753433697036,87.80332928317021,"(np.float64(6.352305049709116), np.float64(7.737349990491995))","(np.float64(1.1005677108538112), np.float64(7.182111581862922))",8.044759107892485
517,{'sec': 6.104201078414917},60984,53827,88.26413485504395,83.02534111573688,"(np.float64(4.625635150566553), np.float64(1.6997088211665263))","(np.float64(1.1012943809980305), np.float64(5.217107727846103))",8.951109927154171
518,{'sec': 5.096666097640991},84014,83464,99.34534720403742,98.9187596813168,"(np.float64(1.5672028094360275), np.float64(2.1030823442487887))","(np.float64(8.334633559922427), np.float64(6.07482080808809))",0.9376792999299574
519,{'sec': 5.504156827926636},71605,69184,96.61895119055932,94.34139280399434,"(np.float64(6.675592802568543), np.float64(1.3218038313936338))","(np.float64(2.7305474396174088), np.float64(5.052752146013657))",0.26129607072179983
520,{'sec': 5.086782932281494},83657,83044,99.26724601647203,98.77284426283816,"(np.float64(3.1025243954754576), np.float64(9.819901567035986))","(np.float64(9.623701744913712), np.float64(4.831427200867379))",7.649870197978033
521,{'sec': 5.372097969055176},85428,85039,99.54464578358383,99.27564039261566,"(np.float64(1.246244960246446), np.float64(6.798079052063715))","(np.float64(8.291026038954435), np.float64(8.874358826200629))",5.765035624869887
522,{'sec': 5.268103361129761},81591,80826,99.06239658785896,98.5102751432998,"(np.float64(1.2423262907451822), np.float64(5.486127679693707))","(np.float64(9.366913131459043), np.float64(4.078525442760906))",1.820104691877713
523,{'sec': 5.4838666915893555},60653,54657,90.1142565083343,85.05086667947619,"(np.float64(2.7997547455470477), np.float64(0.5854748827699565))","(np.float64(4.778834541759885), np.float64(1.3192673718805124))",8.295358521796267
524,{'sec': 5.315639019012451},76169,75354,98.93001089682154,98.26845335985567,"(np.float64(0.29174557506169874), np.float64(1.622448564587954))","(np.float64(4.986326777238722), np.float64(8.29025826982599))",8.306054988560117
525,{'sec': 5.421653985977173},86907,86635,99.68702175889169,99.49786653273902,"(np.float64(6.257860513384362), np.float64(2.9626021180121223))","(np.float64(9.231244526650439), np.float64(9.786957933175525))",3.5086773685820987
526,{'sec': 5.350276947021484},84323,83711,99.27421937075293,98.79671333664913,"(np.float64(9.027405541188857), np.float64(5.5411779276317805))","(np.float64(5.24439411226086), np.float64(9.982089534093545))",8.656159612668784
527,{'sec': 4.981245994567871},83762,83175,99.2992048900456,98.85176410084631,"(np.float64(2.93719970584159), np.float64(2.1450453081125813))","(np.float64(7.928571749640165), np.float64(5.89042100140863))",8.211917316468742
528,{'sec': 7.214233875274658},48704,32891,67.53244086727989,59.85301899904936,"(np.float64(7.709392704971508), np.float64(3.8000763015154213))","(np.float64(4.471439400748117), np.float64(0.48127099570534065))",7.661576802803022
529,{'sec': 5.190515995025635},81366,80287,98.67389327237422,97.80736346098467,"(np.float64(7.654230115193611), np.float64(1.6402635453539736))","(np.float64(3.259287119914095), np.float64(9.690352248520908))",9.175224568101275
530,{'sec': 5.151440143585205},79842,78669,98.53084842564064,97.56684417664296,"(np.float64(6.279644105285593), np.float64(5.572519843150353))","(np.float64(3.2410945248234926), np.float64(8.692061834803491))",7.332997975996345
531,{'sec': 6.044127941131592},61195,53904,88.08562791077702,82.73314749437958,"(np.float64(2.0142384954742667), np.float64(3.3383987549143512))","(np.float64(0.8779730462076691), np.float64(6.553034812645194))",3.5982705483412607
532,{'sec': 5.201566219329834},70426,67823,96.30392184704513,93.8813613154627,"(np.float64(1.8971503272253538), np.float64(9.73503341247443))","(np.float64(2.8936272554952005), np.float64(4.396358079782965))",3.3421259792137583
533,{'sec': 5.048310041427612},82556,81759,99.0345946993556,98.39281905786929,"(np.float64(1.6791925817508675), np.float64(8.906904412237761))","(np.float64(4.018105029405501), np.float64(9.588438407220458))",2.016873573212151
534,{'sec': 5.111263036727905},79035,77539,98.10716771050801,96.89314849914716,"(np.float64(4.626415288383203), np.float64(1.4857435004983626))","(np.float64(2.466777896593647), np.float64(9.794268855186674))",3.784473099669953
535,{'sec': 5.524050951004028},64230,60025,93.45321500856298,89.55592310825459,"(np.float64(2.3322995538784173), np.float64(1.3668089317855185))","(np.float64(3.8889910959500167), np.float64(2.11196666030455))",2.489770624809456
536,{'sec': 5.75832986831665},64461,59398,92.14563844805386,87.84397545764226,"(np.float64(8.448179960374917), np.float64(7.36153284029854))","(np.float64(1.6950789125850667), np.float64(4.419782974039427))",7.14907661914887
537,{'sec': 5.236128330230713},86140,85777,99.57859298815882,99.3180540986982,"(np.float64(2.416466400644888), np.float64(3.847707436996214))","(np.float64(8.678021187600917), np.float64(8.466904473590317))",9.285370815370932
538,{'sec': 4.824445009231567},81628,80811,98.99911794972313,98.40263169146169,"(np.float64(7.146328552580699), np.float64(8.388802997330016))","(np.float64(9.311989251671768), np.float64(3.910397523671088))",9.286664159034949
539,{'sec': 5.200387954711914},68957,66298,96.14397378076193,93.64342180848038,"(np.float64(0.8296103993975774), np.float64(4.084270906087427))","(np.float64(3.1375070138828614), np.float64(3.9366447200341685))",5.127534223836787
540,{'sec': 5.445019245147705},79741,78453,98.38477069512547,97.30729284643097,"(np.float64(2.6117948899552266), np.float64(8.280063142917086))","(np.float64(2.8762937334965097), np.float64(9.321095742107047))",5.659912075088975
541,{'sec': 5.14605712890625},77654,76853,98.96850130064131,98.35264096026651,"(np.float64(7.509816019888717), np.float64(8.524963972617158))","(np.float64(8.465822205967529), np.float64(6.556583433771867))",0.04117718694644121
542,{'sec': 5.057502031326294},80673,79811,98.93148885004896,98.18633137111131,"(np.float64(4.171578431422416), np.float64(4.4378753163639955))","(np.float64(6.5485612349551605), np.float64(5.239471089355401))",9.170131965883629
543,{'sec': 6.426927089691162},53566,42622,79.56912967180675,72.72307480687252,"(np.float64(0.6047554827629764), np.float64(9.548525704691075))","(np.float64(2.9010117162673152), np.float64(1.2252333734549956))",8.638966309373417
544,{'sec': 4.967567205429077},78158,77193,98.76532152818649,97.93870612879093,"(np.float64(7.326818603720831), np.float64(0.6070481345325603))","(np.float64(5.073806632359232), np.float64(6.2875754346216635))",0.6237435404294941
545,{'sec': 5.080214977264404},85073,84560,99.39698846872686,99.0024241913637,"(np.float64(6.227454189136388), np.float64(9.560410815728776))","(np.float64(7.538997441725448), np.float64(7.839549163892828))",3.11170440124584
546,{'sec': 5.416133880615234},86797,86386,99.52648132999988,99.22239087385066,"(np.float64(8.55388975828635), np.float64(1.5278561301349338))","(np.float64(8.879943513372151), np.float64(8.135011567402271))",7.063517163542186
547,{'sec': 5.397052049636841},70477,67544,95.83835861344836,93.15702031891752,"(np.float64(0.9512179530304373), np.float64(6.50729894890955))","(np.float64(2.2864205245678066), np.float64(5.438897338560211))",6.987546313621149
548,{'sec': 8.576030969619751},35656,8855,24.834529952883106,21.264726500904718,"(np.float64(3.62257416853127), np.float64(8.563235043584042))","(np.float64(1.5190616905289278), np.float64(0.3044956054914182))",1.8525970564395893
549,{'sec': 8.945459127426147},32403,3006,9.276918803814462,8.044655863404,"(np.float64(4.594132573931317), np.float64(2.4333743717195775))","(np.float64(0.16159466085383858), np.float64(0.8573028783736839))",4.328693294604002
550,{'sec': 9.215345859527588},35343,8236,23.303058597176243,19.69631860385338,"(np.float64(9.652410453636383), np.float64(3.3391127641269804))","(np.float64(0.10898874678350087), np.float64(3.659145609436874))",5.8045021237443315
551,{'sec': 5.307184219360352},86172,85737,99.49519565520123,99.17692348463041,"(np.float64(6.157635889834146), np.float64(8.347747369154915))","(np.float64(8.059032181574754), np.float64(8.11400603064934))",3.7637903208227295
552,{'sec': 8.055391073226929},37965,13403,35.303569076781244,30.494890459839038,"(np.float64(5.276257856218632), np.float64(1.613460331967526))","(np.float64(0.9672968145076368), np.float64(0.7465600284765329))",3.594298762379275
553,{'sec': 5.234645128250122},80873,79936,98.84139329566109,98.09085804988779,"(np.float64(8.774158912033021), np.float64(2.308695684541673))","(np.float64(5.414969377237606), np.float64(6.269084746814018))",2.3175693536715847
554,{'sec': 5.801571846008301},64041,58746,91.73185927765026,87.34006514045825,"(np.float64(2.4622124964517553), np.float64(9.621789251803618))","(np.float64(1.5872306437277375), np.float64(4.634125884137609))",1.9385876404567122
555,{'sec': 14.602096796035767},40650,15708,38.64206642066421,33.46913485587139,"(np.float64(7.363617469717379), np.float64(3.956287608567396))","(np.float64(8.167627281790212), np.float64(0.026337817257826628))",8.162127831875122
556,{'sec': 5.11000919342041},81772,80956,99.00210340948001,98.3110940883758,"(np.float64(1.8429095018076165), np.float64(8.593362930935855))","(np.float64(5.731242588554399), np.float64(6.58222627544475))",3.0706514822549944
557,{'sec': 5.807097911834717},65468,61628,94.13453901142543,90.60800123484633,"(np.float64(7.953207129247342), np.float64(8.894317628544645))","(np.float64(2.937242257265757), np.float64(3.025564115686883))",7.149282187168604
558,{'sec': 5.494297027587891},64863,60312,92.98367328060682,89.30077260958606,"(np.float64(0.49204941206431146), np.float64(6.653842009347023))","(np.float64(1.1165847735349215), np.float64(8.424077357330939))",5.582163523210884
559,{'sec': 6.111844062805176},60328,52391,86.84358838350352,81.13373616484874,"(np.float64(4.5956879110776105), np.float64(8.534341222868955))","(np.float64(0.7255404652666632), np.float64(7.439696269316257))",5.89177636160329
560,{'sec': 5.652574062347412},61703,56689,91.87397695411893,87.35823894329494,"(np.float64(0.6765825716018847), np.float64(9.068648679107847))","(np.float64(4.664413657169615), np.float64(1.5314468077003993))",4.650216629208228
561,{'sec': 4.936882257461548},82367,81645,99.12343535639273,98.55524850092009,"(np.float64(8.663862597991278), np.float64(7.233014509858871))","(np.float64(8.702047125474577), np.float64(4.547154905463883))",7.437058157072934
562,{'sec': 5.609384059906006},66801,63497,95.05396625799015,91.8459552344718,"(np.float64(6.9633204011664125), np.float64(3.6296458837063197))","(np.float64(5.517525681183935), np.float64(1.826575787688689))",8.739839633331002
563,{'sec': 6.500522136688232},57197,47098,82.34347955312342,75.44854407522627,"(np.float64(1.4103498392704585), np.float64(1.8992344738023346))","(np.float64(9.862693122686723), np.float64(0.41018909329136394))",8.154149057170633
564,{'sec': 5.598021984100342},84457,83877,99.31326000213126,98.86803348126824,"(np.float64(5.187088022009633), np.float64(7.209339072984487))","(np.float64(5.437191883226994), np.float64(9.82850361779012))",6.538860485619854
565,{'sec': 5.401423931121826},68163,64973,95.32004166483283,92.4077224819497,"(np.float64(3.515127590756488), np.float64(3.5741520111240863))","(np.float64(2.788060253485522), np.float64(3.837666115649475))",8.746017452974481
566,{'sec': 5.049199104309082},74334,72919,98.09642962843382,96.85903530458162,"(np.float64(8.69675161639535), np.float64(1.6711691146497774))","(np.float64(4.041910065723653), np.float64(9.38998897345509))",0.03931470725580593
567,{'sec': 5.7897889614105225},62007,56234,90.68976083345429,86.04208452717317,"(np.float64(5.0202945579166665), np.float64(1.441509401942281))","(np.float64(2.118893390895378), np.float64(3.099340755625998))",3.5658872050532167
568,{'sec': 5.0937278270721436},70959,68511,96.55012049211517,94.20567819605303,"(np.float64(6.855470037242478), np.float64(6.005550900225484))","(np.float64(9.82060048757371), np.float64(1.4348150442608616))",2.978397540104327
569,{'sec': 5.10890007019043},79551,78848,99.11629017862755,98.61476836807141,"(np.float64(8.790503005243597), np.float64(0.45518543341279594))","(np.float64(5.727287424281792), np.float64(8.422625515357536))",6.35110387953239
570,{'sec': 5.208592176437378},71430,69277,96.98586028279435,94.9156180774252,"(np.float64(5.744243294795424), np.float64(5.033178498196173))","(np.float64(7.769577772339433), np.float64(1.901178669195604))",7.121363127678509
571,{'sec': 5.092897891998291},79801,78788,98.73059234846681,97.88353242750495,"(np.float64(4.7133893857261695), np.float64(6.28707540906918))","(np.float64(4.437061883320082), np.float64(6.6701165461108385))",3.3418253693616173
572,{'sec': 5.042991876602173},76650,75377,98.33920417482061,97.19299281315594,"(np.float64(7.196627963442074), np.float64(6.6695116585231595))","(np.float64(8.974152316253932), np.float64(2.593679757742135))",5.311365432630705
573,{'sec': 4.886564016342163},71898,70304,97.78297031906311,96.38800940274538,"(np.float64(1.9279894542705882), np.float64(0.5155960426294511))","(np.float64(4.7645214980021215), np.float64(3.976937395123113))",5.253959098136466
574,{'sec': 6.225816011428833},62767,57124,91.00960695907085,86.42051316226318,"(np.float64(2.0324167190750777), np.float64(8.064975966565267))","(np.float64(1.8109443106402807), np.float64(3.738891856524094))",1.8018692261213842
575,{'sec': 5.421261787414551},72125,69267,96.03743500866551,93.50385336290655,"(np.float64(8.348235691097615), np.float64(8.700839607036784))","(np.float64(1.4909340632591561), np.float64(9.267167139066611))",4.833372604745545
576,{'sec': 4.907360076904297},74556,73124,98.07929609957615,96.80328888343206,"(np.float64(7.430763436904701), np.float64(8.710887724858802))","(np.float64(7.194419536797752), np.float64(2.7495454299236863))",5.806584197069952
577,{'sec': 7.194157123565674},48923,33503,68.48108251742534,61.66594795415958,"(np.float64(8.93754546690082), np.float64(3.1814919818220617))","(np.float64(1.3020849769475482), np.float64(1.7425237548587074))",5.582380926297746
578,{'sec': 5.244668006896973},86181,85750,99.49988976688597,99.14904759591747,"(np.float64(6.903621826680113), np.float64(5.856986352647027))","(np.float64(9.599007282907076), np.float64(6.720997387134795))",1.810045687488106
579,{'sec': 5.126650094985962},82207,81437,99.06334010485725,98.43722865459338,"(np.float64(3.3144220895206686), np.float64(4.437683806365311))","(np.float64(8.585866733319246), np.float64(4.463516659036837))",9.250487844479677
580,{'sec': 5.25718879699707},82118,81364,99.08180910397233,98.51216284643255,"(np.float64(7.524777939025739), np.float64(7.848801658630386))","(np.float64(4.7766480489587755), np.float64(8.523235570626602))",2.9096816154973046
581,{'sec': 9.381191968917847},41479,18832,45.401287398442584,38.69244503800829,"(np.float64(4.930079815886395), np.float64(6.8552726920149984))","(np.float64(9.906427962337625), np.float64(0.09831876986455902))",8.005575272708489
582,{'sec': 5.353549003601074},78805,78461,99.56347947465262,99.30335756924904,"(np.float64(0.20139496512256452), np.float64(3.356933858986755))","(np.float64(8.774064385965866), np.float64(8.873578525178633))",0.5403483082177781
583,{'sec': 4.912930250167847},80520,79631,98.8959264778937,98.18841217900093,"(np.float64(1.2600681255657782), np.float64(7.533833871175133))","(np.float64(8.555622560430553), np.float64(3.9712025609325643))",6.061437681050572
584,{'sec': 4.8894288539886475},73126,71428,97.67798047206192,96.110671532781,"(np.float64(4.508605647606762), np.float64(2.240513053605683))","(np.float64(6.065965013333654), np.float64(2.8858581649410593))",2.4763264418601514
585,{'sec': 5.235525131225586},80238,79419,98.97928662229866,98.30817946099314,"(np.float64(1.033869154320676), np.float64(7.72649305658769))","(np.float64(9.980134544683825), np.float64(3.6105149712797426))",1.5429491696691968
586,{'sec': 5.682931900024414},64585,59888,92.72741348610359,88.39630041762612,"(np.float64(7.730476101173992), np.float64(4.609760369482413))","(np.float64(9.036910058026038), np.float64(0.8868959514240443))",7.645113222790019
587,{'sec': 5.210833311080933},77871,76469,98.19958649561454,96.92273886073625,"(np.float64(2.3708279399557624), np.float64(5.964804109153944))","(np.float64(3.0746639193417584), np.float64(7.454578789325931))",6.949691011448671
588,{'sec': 5.104518890380859},85253,84711,99.3642452465016,98.95577737690789,"(np.float64(8.652733050518751), np.float64(9.927074772120859))","(np.float64(6.646554436954892), np.float64(8.864610072710182))",0.5613548039793332
589,{'sec': 7.098757028579712},55476,44744,80.65469752685846,73.57778105357846,"(np.float64(1.636984840652132), np.float64(8.290281148131914))","(np.float64(6.140783905711388), np.float64(0.595094735318458))",0.12644485104757003
590,{'sec': 6.6460280418396},56622,46642,82.37434212850128,75.52974603543504,"(np.float64(3.2366620348269293), np.float64(6.22194865573897))","(np.float64(7.053714996781284), np.float64(0.5606207437983808))",1.9308387303731545
591,{'sec': 5.902371883392334},51190,47194,92.19378784918929,88.69844951482536,"(np.float64(4.4117552963278355), np.float64(0.06259738914212432))","(np.float64(1.5276583350486772), np.float64(6.199816664915219))",4.841868276591605
592,{'sec': 5.21258807182312},63836,60649,95.00751926812457,91.99133054500113,"(np.float64(5.431042077102109), np.float64(0.36981109810587487))","(np.float64(4.8403532713350925), np.float64(2.2450948287579555))",3.199554387483785
593,{'sec': 14.54262399673462},37192,9491,25.51892880189288,21.65676923260232,"(np.float64(9.096064234124029), np.float64(5.617195948524402))","(np.float64(3.596828671942777), np.float64(0.02817555538712755))",2.887424080210185
594,{'sec': 7.601062774658203},44820,26023,58.0611334225792,51.19875692557683,"(np.float64(3.8630472677688963), np.float64(3.2119819399045286))","(np.float64(1.3114752252104502), np.float64(1.207026978670295))",9.456814100953407
595,{'sec': 4.849822998046875},79091,78096,98.7419554690167,97.87881568650018,"(np.float64(6.6300165915055915), np.float64(1.7363495029104745))","(np.float64(7.966278171784086), np.float64(3.6765428739454267))",2.2473053196345467
596,{'sec': 5.224017143249512},70580,68386,96.89147067157835,94.73910121961408,"(np.float64(8.4441731867736), np.float64(5.870883834866628))","(np.float64(4.437411769322259), np.float64(3.120220904179586))",9.139939062258769
597,{'sec': 8.172563791275024},41171,19083,46.35058657793107,40.16719271893833,"(np.float64(5.767910300098647), np.float64(3.2257851142612006))","(np.float64(2.1034554805849415), np.float64(0.5158144011036895))",9.898194288787113
598,{'sec': 5.151571273803711},76619,75476,98.50820292616714,97.52437323771156,"(np.float64(6.010010221902635), np.float64(8.448461748076602))","(np.float64(7.0825456983808674), np.float64(3.36568864498524))",5.493635627651597
599,{'sec': 4.85879111289978},75642,74366,98.31310647523863,97.19579700967186,"(np.float64(3.2582824665269055), np.float64(0.5917728205629593))","(np.float64(3.9904459861972352), np.float64(6.1074713676259345))",4.614184538477534
600,{'sec': 8.449957132339478},35142,7993,22.744863695862502,19.52779928410808,"(np.float64(8.118176900036561), np.float64(5.223391004102616))","(np.float64(0.3819723247025937), np.float64(1.102607336095711))",0.15211258830504584
601,{'sec': 8.329296112060547},41224,18837,45.69425577333592,39.04946976877755,"(np.float64(7.726120292982184), np.float64(6.532271047125625))","(np.float64(0.1497056666737018), np.float64(7.169236204211917))",6.51525554492145
602,{'sec': 5.469156265258789},84980,84617,99.57284066839256,99.32516404309033,"(np.float64(2.7177031561092257), np.float64(0.7546836555537654))","(np.float64(9.83689895840989), np.float64(8.493869148724734))",4.328860142099975
603,{'sec': 6.308654069900513},40309,24737,61.36842888684909,54.90663404007552,"(np.float64(2.497811185247377), np.float64(0.1367981469559467))","(np.float64(0.7120845989719362), np.float64(2.7431637258362347))",3.4365730701215136
604,{'sec': 4.980452299118042},79362,78875,99.38635619062019,99.03786137496618,"(np.float64(7.953181730136267), np.float64(0.32780093929361137))","(np.float64(8.882024906283847), np.float64(7.681437856135578))",5.408185812462804
605,{'sec': 5.8679139614105225},54883,53250,97.02457956015525,95.2986681264865,"(np.float64(0.05206715257764634), np.float64(0.6175098203365621))","(np.float64(3.8072369235309713), np.float64(4.481463469044216))",7.43378426004141
606,{'sec': 5.723645925521851},60566,54000,89.15893405541063,84.18713352897517,"(np.float64(0.5759618437826671), np.float64(1.723118319706681))","(np.float64(1.4337919014009757), np.float64(4.366062907254627))",4.218400446139052
607,{'sec': 5.997680902481079},62571,57463,91.83647376580205,87.313459206875,"(np.float64(5.9866881132807634), np.float64(7.698485306796772))","(np.float64(3.8686691602756182), np.float64(1.810919272393132))",3.143511699986648
608,{'sec': 5.181793689727783},69537,67021,96.38178236046997,93.99334207466687,"(np.float64(2.988294578409589), np.float64(0.7451043832744532))","(np.float64(8.253754246279211), np.float64(1.6239936101541859))",4.673647641932715
609,{'sec': 5.464308023452759},85362,84877,99.43183149410744,99.05130065238112,"(np.float64(4.386298882488341), np.float64(7.280124836747563))","(np.float64(7.829287302859644), np.float64(8.017164078276))",9.591668577071175
610,{'sec': 5.815459966659546},69927,66506,95.10775523045461,92.1408163255962,"(np.float64(5.4168588285224475), np.float64(2.6180486305389516))","(np.float64(1.387398964469731), np.float64(8.175806210376807))",4.019415288935603
611,{'sec': 5.442723035812378},81033,79980,98.70052941394246,97.85094874437482,"(np.float64(5.719804349118114), np.float64(6.697498615938529))","(np.float64(3.254763588230613), np.float64(9.491508242873515))",9.895648990684041
612,{'sec': 5.1933228969573975},70361,68928,97.96336038430381,96.80588437577471,"(np.float64(0.2523776737313787), np.float64(3.648141483042579))","(np.float64(9.642063489299874), np.float64(2.478151115201242))",7.839855524196903
613,{'sec': 5.540557861328125},80095,78900,98.50802172420251,97.52569418529035,"(np.float64(9.623343085081238), np.float64(5.386010979990686))","(np.float64(3.2210597401032803), np.float64(8.7379697785132))",5.1091786762378915
614,{'sec': 5.57048773765564},80861,79835,98.73115593425756,97.85053877917638,"(np.float64(4.9131568992740675), np.float64(7.616744640624632))","(np.float64(3.8635287904553), np.float64(8.041283125901927))",9.491437046414182
615,{'sec': 5.165050745010376},83314,82683,99.242624288835,98.73006569367384,"(np.float64(9.80254643073526), np.float64(1.0281272191748805))","(np.float64(6.998686057734265), np.float64(6.753885840615275))",0.36657893165606426
616,{'sec': 7.7309250831604},46743,29239,62.55268168495817,55.28898274243714,"(np.float64(7.27082651893278), np.float64(6.495714890033568))","(np.float64(0.5130816190905482), np.float64(3.650664442017073))",2.170612659181273
617,{'sec': 5.724135160446167},67703,64835,95.76385093718152,92.91618113877728,"(np.float64(8.323917778515902), np.float64(8.755238732327774))","(np.float64(3.622643391961076), np.float64(3.0226894370252113))",6.461983231257134
618,{'sec': 5.726854085922241},68227,64224,94.13282131707389,90.65929610382354,"(np.float64(7.147778908325028), np.float64(2.1470897168662595))","(np.float64(1.1103821877756783), np.float64(9.166561753666995))",2.3691387358027916
619,{'sec': 5.619141101837158},80645,79997,99.19647839295679,98.66845657638888,"(np.float64(0.5812620142950818), np.float64(7.77122790407966))","(np.float64(6.197605741035873), np.float64(7.713675268937204))",3.5140084692604425
620,{'sec': 5.706906795501709},86796,86419,99.56564818655238,99.28620548571593,"(np.float64(2.1787144230358697), np.float64(8.52368040265877))","(np.float64(9.255185254198711), np.float64(8.020160257469323))",6.4495914181726315
621,{'sec': 5.643388986587524},81757,81184,99.29914258106339,98.86026495871192,"(np.float64(0.5604279369446544), np.float64(2.24497782304163))","(np.float64(5.814174113878818), np.float64(9.88891197720133))",7.846592250789163
622,{'sec': 5.358041763305664},79129,77945,98.50370913318758,97.46810660885103,"(np.float64(1.408943493001036), np.float64(9.291913984231192))","(np.float64(3.5425802758169853), np.float64(7.519999409466654))",9.71205246597538
623,{'sec': 5.3108580112457275},85123,84635,99.42671193449479,99.04945019014008,"(np.float64(4.760524262380245), np.float64(6.368114792415149))","(np.float64(7.09842924966513), np.float64(8.51644574217155))",8.0980836907897
624,{'sec': 6.635803937911987},57395,48265,84.09269100095827,77.40511253690708,"(np.float64(6.944254687922336), np.float64(4.355738295104108))","(np.float64(6.197345384312276), np.float64(0.6970174216930742))",8.329398739884686
625,{'sec': 5.6132330894470215},69670,66194,95.01076503516578,91.95095134524998,"(np.float64(1.176160676408711), np.float64(7.793774827099286))","(np.float64(1.3119168094477096), np.float64(8.700093582334597))",6.736164662594548
626,{'sec': 5.264319896697998},79014,78063,98.79641582504367,97.956627281429,"(np.float64(6.714197888324422), np.float64(7.214975053451712))","(np.float64(7.123745062302417), np.float64(4.130473739234251))",8.459009392765832
627,{'sec': 5.4183149337768555},79551,78566,98.76180060590062,97.90572573885478,"(np.float64(6.419581399931168), np.float64(4.237423300861663))","(np.float64(4.798122127750126), np.float64(6.218410780081053))",9.182822115526282
628,{'sec': 6.211585998535156},58778,51619,87.8202728912178,82.25388691386887,"(np.float64(5.649394253692737), np.float64(1.1379039308996897))","(np.float64(2.9087288932353266), np.float64(1.7995781568038143))",4.3428707754150215
629,{'sec': 5.486078977584839},75897,74056,97.5743441769767,95.97137030971095,"(np.float64(7.653194129163731), np.float64(8.678585965220382))","(np.float64(2.407847061071017), np.float64(7.99636052962374))",4.909096749494385
630,{'sec': 4.955270290374756},72726,71045,97.68858455022963,96.10835720212647,"(np.float64(5.651847282062013), np.float64(0.6120662159754043))","(np.float64(3.969969582300288), np.float64(4.61346646252396))",3.2286164201158725
631,{'sec': 8.618088960647583},39246,15852,40.391377465219385,35.155963197178224,"(np.float64(2.3248715759490888), np.float64(8.205564911220787))","(np.float64(0.7260416872310617), np.float64(1.2048938159056168))",0.24862945615588208
632,{'sec': 5.043220043182373},73288,71681,97.80728086453443,96.36151599092818,"(np.float64(9.949216929723322), np.float64(0.5185263060963856))","(np.float64(4.089384102986609), np.float64(4.951358670612926))",8.097318313442772
633,{'sec': 5.384576082229614},69970,67537,96.52279548377876,94.13846136051932,"(np.float64(4.758821285903674), np.float64(4.552653816130109))","(np.float64(6.608882240865664), np.float64(2.0144781194538743))",3.6910151918469554
634,{'sec': 5.2609779834747314},80221,79200,98.72726592787424,97.8741020872634,"(np.float64(8.384543418559693), np.float64(2.1101899977766183))","(np.float64(4.4358952852145555), np.float64(6.855903141056303))",1.4219899588869411
635,{'sec': 8.014839172363281},46181,28421,61.5426257551807,54.36702028380662,"(np.float64(5.632049879325856), np.float64(7.69080666216099))","(np.float64(1.8668772444543567), np.float64(0.9591935247656196))",7.182205270979602
636,{'sec': 8.387480020523071},42202,21231,50.30804227287806,43.94232770969258,"(np.float64(6.009368337968574), np.float64(7.0701486202635255))","(np.float64(0.9295325085858837), np.float64(1.323663431134326))",6.784835528001643
637,{'sec': 7.360095977783203},51468,37289,72.45084324240305,65.14980324486096,"(np.float64(9.181242563651718), np.float64(3.008472342599649))","(np.float64(0.480732059505022), np.float64(5.661469322509007))",3.1220336696501096
